單位名稱,lon,lat,編號,電話,地址,縣市,鄉鎮市區,鄰里
博宇藥局,120.697923,24.171932,5903290778,(04)22341479,臺中市北屯區北屯路３８５之１號,臺中市,北屯區,東光里
英全藥局,120.680316,24.171051,5903290803,(04)22345179,臺中市北屯區北平路三段３４號,臺中市,北屯區,平德里
新盛藥局,120.695902,24.183112,5903290849,(04)22467779,臺中市北屯區松竹路二段１５７號１樓,臺中市,北屯區,松安里
軍功啄木鳥藥局,120.719437,24.17971,5903290867,(04)22390160,臺中市北屯區軍功路二段１７５號,臺中市,北屯區,軍功里
中清崙湞藥局,120.668755,24.178477,5903290938,(04)22990409,臺中市北屯區中清路二段２９６號１樓,臺中市,北屯區,大德里
德寶健保藥局,120.687053,24.167399,5903290947,(04)22325511,臺中市北屯區熱河路一段７０號１樓,臺中市,北屯區,平安里
崇德藥局,120.684964,24.169617,5903290965,(04)22361331,臺中市北屯區崇德路二段３１號,臺中市,北屯區,平德里
興安永佳藥局,120.694382,24.174315,5903290974,(04)22437876,臺中市北屯區興安路一段３３３號１樓,臺中市,北屯區,平田里
益川健保藥局,120.68293,24.191697,5903290992,(04)24213696,臺中市北屯區昌平路二段４７－１號１樓,臺中市,北屯區,仁和里
橘子藥局,120.311956,23.309891,5905010036,(06)6351881,臺南市新營區民權路１１８之２號,臺南市,新營區,民權里
松柏藥局,120.304815,23.30861,5905010063,(06)6590063,臺南市新營區新南里新北街１號,臺南市,新營區,新南里
長壽藥局,120.314554,23.30286,5905010072,(06)6324001,臺南市新營區中山路２１９號,臺南市,新營區,永平里
李藥師健康藥局,120.318302,23.30875,5905010107,(06)6328359,臺南市新營區大宏里民族路２１號,臺南市,新營區,大宏里
啄木鳥藥師藥局,120.304044,23.30771,5905010143,(06)6590248,臺南市新營區新南里民治路２４２號,臺南市,新營區,新南里
恩加藥局,120.266187,23.321078,5905020014,(06)6521346,臺南市鹽水區武廟里三福路７０號,臺南市,鹽水區,津城里
美恩健保藥局,120.415276,23.350179,5905030010,(06)6858865,臺南市白河區永安里中山路８１號１樓,臺南市,白河區,永安里
美尚藥局,120.414823,23.348325,5905030038,(06)6853538,臺南市白河區白河里康樂路４３號,臺南市,白河區,白河里
禾泰藥局,120.24917,23.185946,5905040114,(06)5720389,臺南市麻豆區中正路５９－３號１樓,臺南市,麻豆區,大埕里
麻豆啄木鳥藥局,120.247128,23.177116,5905040123,(06)5714786,臺南市麻豆區興國路５６－２２號１樓,臺南市,麻豆區,中興里
佳里啄木鳥藥局,120.185754,23.164749,5905050058,(06)7236396,臺南市佳里區延平路７６號１樓,臺南市,佳里區,鎮山里
建昌藥局佳里店,120.174727,23.164517,5905050094,(06)7221369,臺南市佳里區光復路３７１號,臺南市,佳里區,安西里
延興藥局,120.179462,23.15507,5905050156,(06)7238544,臺南市佳里區鎮山里延平路７６號３樓,臺南市,佳里區,鎮山里
德昌藥局佳里店,120.174546,23.160901,5905050165,(06)7232388,臺南市佳里區光復路２３３號,臺南市,佳里區,文新里
復佑藥局,120.174595,23.162891,5905050192,(06)7222771,臺南市佳里區光復路３１５號１樓,臺南市,佳里區,文新里
大樹佳里藥局,120.178278,23.159901,5905050209,(06)7231323,臺南市佳里區延平路２３７號１樓,臺南市,佳里區,忠仁里
全家康藥師藥局,120.29677,23.05935,5905060054,(06)5980866,臺南市新化區北勢里中正路１２０７號,臺南市,新化區,北勢里
新化景惠藥局,120.310313,23.03705,5905060081,(06)5909659,臺南市新化區護國里中山路１８５號,臺南市,新化區,護國里
得安藥局,120.304395,23.038004,5905060134,(06)5981333,臺南市新化區忠孝路１１８號１樓,臺南市,新化區,太平里
和德藥局新化店,120.3048479,23.0358534,5905060161,(06)5802518,臺南市新化區清水里中山路４２０號１樓,,,
晶德昌藥局,120.303375,23.132981,5905070050,(06)5856141,臺南市善化區文光里中山路８５號,臺南市,善化區,光文里
健登藥局,120.300428,23.130207,5905070112,(06)5831133,臺南市善化區大成路２１２號１樓,臺南市,善化區,光文里
中山藥局,120.313662,23.276577,5905090025,(06)6221696,臺南市柳營區中山西路二段１４５號１樓,臺南市,柳營區,光福里
華恩藥局,120.3360951,23.3789386,5905100035,(06)6623491,臺南市後壁區菁寮里５１號１樓,臺南市,後壁區,菁寮里
美尚藥局後壁店,120.364005,23.365085,5905100062,(06)6871138,臺南市後壁區後壁里１６８－８號,臺南市,後壁區,後壁里
人大藥局,120.351346,23.230596,5905130024,(06)6988802,臺南市六甲區中山路７號,臺南市,六甲區,六甲里
人大聯合藥局,120.351284,23.230871,5905130042,(06)6987822,臺南市六甲區中山路８號１樓,臺南市,六甲區,六甲里
安安藥局隆田店,120.318777,23.192566,5905140039,(06)5795705,臺南市官田區中山路一段１５號１樓,臺南市,官田區,隆田里
建昌藥局,120.149245,23.148438,5905170037,(06)7873777,臺南市七股區大寮里１之１１號,,,
建昌藥局漚汪店,120.159409,23.199565,5905180042,(06)7941889,臺南市將軍區忠興里１－６號１樓,臺南市,將軍區,忠興里
新和德健保藥局,120.293871,23.079578,5905200030,(06)5997603,臺南市新市區中正路３１９－１號,臺南市,新市區,新市里
欣和德藥局,120.291606,23.075155,5905200058,(06)5895658,臺南市新市區中正路２００號,臺南市,新市區,新和里
大樹新市藥局,120.291583,23.072132,5905200085,(06)5892552,臺南市新市區中正路４９、５１號１樓,臺南市,新市區,新市里
愛心藥師藥局,120.233597,23.090652,5905210027,(06)5935104,臺南市安定區港南里港口１４７號,臺南市,安定區,港南里
一翔藥局,120.23232,23.090438,5905210036,(06)5935208,臺南市安定區港南里港口１９６號１樓,臺南市,安定區,港南里
仁德市安藥師藥局,120.224472,22.918137,5905270041,(06)2661933,臺南市仁德區中正西路２５號,臺南市,仁德區,二行里
安麗兒藥局仁德店,120.252248,22.954611,5905270121,(06)2498619,臺南市仁德區新田里中正路二段４４５號,臺南市,仁德區,新田里
佳德藥局,120.251819,22.951391,5905270158,(06)2796767,臺南市仁德區德糖路４７０號１樓,臺南市,仁德區,後壁里
大樹仁德藥局,120.251942,22.970621,5905270176,(06)2797466,臺南市仁德區中正路二段１１５２號１樓,臺南市,仁德區,仁義里
獅甲藥局,120.278786,22.952386,5905280047,(06)3388387,臺南市歸仁區六甲里六甲路２０３號,臺南市,歸仁區,六甲里
元康保健藥局,120.288788,22.967208,5905280092,(06)2309055,臺南市歸仁區中山路二段２２９號,臺南市,歸仁區,後市里
信仁藥局,120.225711,23.015808,5905310157,(06)2337755,臺南市永康區中華西街１４９號,臺南市,永康區,西橋里
睿禾藥局,120.235563,23.016092,5905310237,(06)3023868,臺南市永康區東橋一路１３號,臺南市,永康區,東橋里
仁安藥師藥局,120.256603,23.001828,5905310264,(06)2056055,臺南市永康區崑山里大仁街６１號,臺南市,永康區,崑山里
俐欣藥局,120.258171,23.005534,5905310291,(06)2050777,臺南市永康區大仁街２０６號１樓,臺南市,永康區,崑山里
家嘉藥局,120.246247,23.006438,5905310353,(06)3121328,臺南市永康區復國一路２０６號,臺南市,永康區,復國里
晉大藥局復國店,120.243758,23.016714,5905310531,(06)2025309,臺南市永康區復國一路５８２－１號,臺南市,永康區,復華里
裕安藥局,120.231485,23.008303,5905310540,(06)3133251,臺南市永康區中華二路３８５號,臺南市,永康區,六合里
宜芯健康藥局,120.261135,23.000757,5905310568,(06)2722622,臺南市永康區大灣路７３６號１樓,臺南市,永康區,南灣里
珊瑚藥局,120.264224,23.001114,5905310746,(06)2054235,臺南市永康區南灣里大灣路５０３號,臺南市,永康區,南灣里
永大啄木鳥藥局,120.263266,23.012294,5905310817,(06)2071575,臺南市永康區永大路二段３９７號１樓,臺南市,永康區,西灣里
晶辰藥局,120.26604,23.008166,5905310871,(06)2733368,臺南市永康區大灣里民族路３９６巷１號、３號１樓、３９８號１樓,臺南市,永康區,大灣里
永東藥局,120.256244,23.029213,5905310880,(06)2318700,臺南市永康區中山路５５號１樓,臺南市,永康區,埔園里
復華藥師藥局,120.24224,23.005314,5905310979,(06)3123597,臺南市永康區復興里復華一街１３１號１樓,臺南市,永康區,復興里
小東藥局,120.236892,22.998675,5905310988,(06)3127169,臺南市永康區小東路５７３號１樓,臺南市,永康區,中華里
和德藥局復國店,120.246378,23.011554,5905311001,(06)2038728,臺南市永康區復國里復國一路３３９之７號１樓,臺南市,永康區,復國里
樂丞藥局,120.240557,23.041376,5905311010,(06)2433319,臺南市永康區中正北路６０號１樓,臺南市,永康區,塩行里
莉志藥局,120.245937,23.001026,5905311038,(06)3123090,臺南市永康區建國里復國路８７巷３號１樓,臺南市,永康區,建國里
中華長億藥局,120.213042,23.023064,5905311074,(06)3022322,臺南市永康區中華路７３４、７３６號１樓,臺南市,永康區,甲頂里
台和群康藥局,120.22963,22.973306,5905320091,(06)2891360,臺南市東區崇善路５４７號１樓,臺南市,東區,崇善里
安麗兒藥局裕農店,120.226793,22.985697,5905320135,(06)2377378,臺南市東區裕農路１００號１樓,臺南市,東區,富裕里
群安健保藥局,120.237263,22.981164,5905320260,(06)2690652,臺南市東區復興里自由路三段１５１、１５３號１樓,臺南市,東區,復興里
佑全中華藥局,120.225305,22.976032,5905320466,(06)2906386,臺南市東區中華東路三段２１５號,臺南市,東區,崇德里
美生藥局,120.236745,22.968624,5905320475,(06)2670035,臺南市東區德高里自由路一段１６１號１樓,臺南市,東區,德高里
舒惠藥局,120.216965,22.99111,5905320537,(06)2087052,臺南市東區青年路４３２－６號１樓,臺南市,東區,圍下里
杏一台南崇德藥局,120.227377,22.967548,5905320564,(06)2671939,臺南市東區崇德路６７４號,臺南市,東區,崇成里
中華台安藥局,120.23442,22.998096,5905320608,(06)2092622,臺南市東區中華東路一段４號１樓,臺南市,東區,莊敬里
晉大藥局,120.229855,22.995192,5905320635,(06)2092580,臺南市東區東光里東興路２６４號１樓,臺南市,東區,東光里
東門台安藥局,120.229129,22.981049,5905320653,(06)2904377,臺南市東區中華東路三段２號１樓,臺南市,東區,崇信里
令和藥局,120.226416,22.978334,5905320715,(06)2673578,臺南市東區崇善路２６９號１樓,臺南市,東區,崇信里
榮記藥健康藥局,120.214714,22.995378,5905320742,(06)2760588,臺南市東區成大里育樂街１５６－４號底層,臺南市,東區,成大里
聖安健保藥局,120.192979,22.981422,5905330024,(06)2916898,臺南市南區健康路二段１７３號１樓,臺南市,南區,再興里
勝一藥局,120.180735,22.931145,5905330159,(06)2626168,臺南市南區省躬里灣裡路９０號１樓,臺南市,南區,省躬里
為美藥局,120.215031,22.970609,5905330186,(06)2679315,臺南市南區大同路二段５５８－１號,臺南市,南區,大忠里
合樂藥局,120.182356,22.925663,5905330220,(06)2625016,臺南市南區灣裡路３０９號,臺南市,南區,永寧里
太子藥局大同店,120.213856,22.975812,5905330275,(06)2158339,臺南市南區大同路二段３４８號１樓,臺南市,南區,大林里
思元藥局,120.190902,22.973063,5905330300,(06)2646078,臺南市南區金華路一段４８６號１樓,臺南市,南區,府南里
千薏台安藥局,120.191169,22.975564,5905330337,(06)2638265,臺南市南區金華路二段２號１樓,臺南市,南區,新興里
麗欣健保藥局,120.19165,22.98835,5905340075,(06)2209393,臺南市中西區永華路一段１９４號１樓,臺南市,中西區,南廠里
東北藥局,120.1981962,22.9908462,5905340155,(06)2226753,臺南市中西區福安里西門路二段１４號１樓,,,
田邊藥局,120.196875,22.993256,5905340164,(06)2200106,臺南市中西區中正路２３６號,臺南市,中西區,淺草里
楊藥局,120.18815,23.000054,5905340226,(06)2806353,臺南市中西區西和路３３號１樓,臺南市,中西區,西和里
永華台安藥局,120.191937,22.988292,5905340253,(06)2225531,臺南市中西區永華路一段１８４、１８４－１號１、２、３樓,臺南市,中西區,大涼里
瑞城藥局,120.204265,22.996494,5905340262,(06)2215810,臺南市中西區赤嵌里忠義路二段１７６號１樓,臺南市,中西區,赤嵌里
南光藥局,120.200758,22.992167,5905340271,(06)2226539,臺南市中西區永福路２段７３號１、２樓,臺南市,中西區,南美里
良佑堂藥局,120.193463,23.006306,5905350026,(06)2586223,臺南市北區文賢路２９９號,臺南市,北區,大豐里
嘉星藥師大藥局,120.222022,23.008545,5905350062,(06)2093737,臺南市北區開元路３３９號１樓,臺南市,北區,開元里
公園台安藥局,120.212108,23.013307,5905350151,(06)2518402,臺南市北區公園路８４０號,臺南市,北區,大光里
健康藥局,120.22056,23.008274,5905350240,(06)2003078,臺南市北區長榮路５段２１號,臺南市,北區,長勝里
旻恩藥局,120.21227,22.998171,5905350302,(06)2260590,臺南市北區公園里北門路二段３７－１號,臺南市,北區,公園里
千多藥局,120.196061,23.001683,5905350366,(06)2228641,臺南市北區金華路五段１號,臺南市,北區,立人里
北安台安藥局,120.208754,23.017423,5905350384,(06)2518166,臺南市北區北安路一段１６３號,臺南市,北區,華德里
和緯啄木鳥藥局,120.207509,23.012117,5905350393,(06)2519805,臺南市北區和緯路２段１７６號,臺南市,北區,福德里
北海藥局,120.199939,23.019457,5905350464,(06)2525533,臺南市北區華德里海安路三段９７２號１樓,臺南市,北區,華德里
日安藥局,120.215861,23.042511,5905370064,(06)3559260,臺南市安南區安和路２段２６９號１樓,臺南市,安南區,新順里
仁大藥局,120.178806,23.053224,5905370144,(06)2561777,臺南市安南區海佃路三段３４６號１樓,臺南市,安南區,溪心里
安南啄木鳥藥局,120.214287,23.028261,5905370180,(06)2821265,臺南市安南區安和路一段１０７號,臺南市,安南區,溪北里
